user_id,hour,day_of_week,ip_reputation,device_trust,login_success,session_duration,data_transfer_mb,geo_distance_km,is_anomaly,hour_risk,geo_risk,device_risk,ip_risk,session_risk,transfer_risk,behavior_score,failure_streak,iso_prediction,iso_score,iso_anomaly,rf_proba,iso_norm,risk_score,risk_level
user_0011,12,6,0,0,1,360.4773657517393,29.22357844415569,7.044002908891509,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0012,14,3,0,0,1,335.5318748422908,9.773668287183126,3.0046114202571554,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0013,8,3,1,0,1,160.60455859388713,4.027947878277556,27.25307204024689,0,2,1,0,1,1,1,1.05,0,1,0.1004614283124124,0,0.02209191694512681,0.4271403470204811,18,LOW
user_0014,8,0,0,0,1,154.80854792490163,27.307332188604107,7.380099693355113,0,2,1,0,0,1,1,0.8999999999999999,0,1,0.190136950224284,0,0.20789731048021395,0.21099226023493423,21,LOW
user_0015,12,2,0,0,1,168.55743408329033,7.032112158441691,1.9050998624472468,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0016,10,0,0,0,1,248.06324651276884,15.234672910069197,3.1850651392531235,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0017,14,3,0,2,1,71.47652445854018,16.91328626900217,0.8654090308789976,0,1,1,2,0,2,1,1.15,0,1,0.0302179651861094,0,0.23949512933089107,0.5964506542285346,38,MEDIUM
user_0018,11,5,0,0,1,204.67190600283,16.21388593446385,0.2821018749701373,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0019,22,6,0,2,1,324.4259573496668,61.036488850166975,7.463830469839739,0,2,1,2,0,1,2,1.4,0,-1,-0.0018313935794551,1,0.03428437565230018,0.6737003588546002,29,LOW
user_0020,18,3,0,0,1,298.9463298437345,0.7474044835108191,4.111657094933298,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0021,18,2,1,0,1,209.4543209655896,460.52489740324177,33.17963148766878,0,1,1,0,1,1,3,1.0,0,1,0.0520534259176199,0,0.4862092838962424,0.543819869811855,51,MEDIUM
user_0022,14,5,0,0,1,213.99867352976173,31.496871422831507,1.8793495812634973,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0023,9,3,0,1,1,274.03450240841426,13.851496720628871,15.79455184221798,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0024,12,0,0,0,1,296.1161253146519,5.309109840001812,3.797556110511761,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0025,14,2,0,0,1,208.0117639356144,2.089359232559827,2.53006784440717,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0026,10,1,0,1,1,225.93803869683373,27.8830597468048,34.945245559653095,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0027,15,2,0,0,1,206.0394162887986,9.529885902585509,16.22404611621737,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0028,12,2,0,0,1,160.11903351748717,6.517191661713865,9.959317678929924,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0029,13,3,0,0,1,226.81537511869115,11.949055861885574,11.944220160639404,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0030,0,1,0,0,1,222.24434758747407,0.01,47.53841305301313,0,3,1,0,0,1,1,1.15,0,1,0.0815285198183811,0,0.0013513513513513514,0.47277500697029895,19,LOW
user_0031,19,0,2,0,1,164.36135304068063,27.846083614792573,8.994518274241383,0,2,1,0,2,1,1,1.2000000000000002,0,1,0.0458866002061858,0,0.0031251686909581646,0.5586839882540799,23,LOW
user_0032,13,2,0,0,1,278.76485625826376,25.902916822526457,1.0747436026166683,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0033,10,4,1,0,1,268.99924071755333,49.742870005978816,0.6706557994420512,1,1,1,0,1,1,1,0.7999999999999999,0,1,0.2129135634933541,0,0.13356667006213288,0.15609298252120107,14,LOW
user_0034,16,3,1,0,1,281.7431820507046,485.3375704906691,10.984326372280163,0,1,1,0,1,1,3,1.0,0,1,0.0520534259176199,0,0.4862092838962424,0.543819869811855,51,MEDIUM
user_0035,10,1,0,0,1,193.91577867213792,25.31633535392668,10.71778975623017,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0036,14,5,0,0,1,120.98545931312115,2.664986965447134,13.790160840668491,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0037,8,5,0,0,1,268.03986777873894,19.848215455356964,1.151625436583393,0,2,1,0,0,1,1,0.8999999999999999,0,1,0.190136950224284,0,0.20789731048021395,0.21099226023493423,21,LOW
user_0038,10,1,1,0,1,200.1532371222172,21.924250742618216,28.9864684779838,0,1,1,0,1,1,1,0.7999999999999999,0,1,0.2129135634933541,0,0.13356667006213288,0.15609298252120107,14,LOW
user_0039,16,0,0,0,1,186.559912005258,0.01,8.010852684394758,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0040,16,4,0,0,1,164.57681552139346,12.426895098383104,10.4855299025097,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0041,14,4,0,0,1,223.4806483147708,43.889481880421584,0.3547421874934803,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0042,13,6,0,0,1,334.63963782302835,4.016224437030951,32.43532685059277,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0043,13,4,0,1,1,209.67302871866912,14.2513985754723,8.2688853521112,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0044,9,3,0,0,1,174.611817349984,67.47716407452313,8.286533514782409,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0045,11,2,0,0,1,279.1160040618017,17.5349747168276,28.74494168735908,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0046,12,0,0,0,1,250.36873678627703,32.286763110237864,26.50019691916598,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0047,17,1,0,0,1,112.84191793870755,43.84224115750088,2.488442426110656,0,1,1,0,0,2,1,0.75,0,1,0.0934671910539906,0,0.40261253039389167,0.44399880482146026,42,MEDIUM
user_0048,15,2,0,1,1,279.7407791851972,5.696817115379407,26.75082002501001,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0049,8,3,0,0,1,367.708066110096,6.1544592957023685,13.341623182244671,0,2,1,0,0,1,1,0.8999999999999999,0,1,0.190136950224284,0,0.20789731048021395,0.21099226023493423,21,LOW
user_0050,14,3,0,0,1,83.96784435425857,35.53161444537213,0.1908162915586302,0,1,1,0,0,2,1,0.75,0,1,0.0934671910539906,0,0.40261253039389167,0.44399880482146026,42,MEDIUM
user_0051,12,4,0,0,0,165.8576385586726,34.9902392265054,2.742304837568227,0,1,1,0,0,1,1,0.65,1,1,0.2776734227293848,0,0.15500519134380158,0.0,9,LOW
user_0052,11,1,2,0,1,69.08837468090363,1.5517611173595929,5.326966359976792,0,1,1,0,2,2,1,1.05,0,1,0.0312330919309149,0,0.030939393939393937,0.5940038582795778,26,LOW
user_0053,15,3,0,0,1,235.48173475554992,9.733578236786313,8.742433816227837,1,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0054,17,0,0,0,1,299.42317419668115,12.709569079045671,12.084150916521674,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0055,2,2,0,0,0,246.3300449877768,177.45638171791745,2.3598869045535835,0,3,1,0,0,1,2,1.25,1,1,0.0406781887288436,0,0.04705808080808081,0.5712380069206875,26,LOW
user_0056,11,4,0,0,1,323.5197418867602,13.69857815740879,18.12169428267804,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0057,8,3,0,0,1,289.833017419808,175.77618873952974,18.68955836853012,0,2,1,0,0,1,2,1.0,0,1,0.1157188029811144,0,0.21090605726134576,0.39036495643785196,28,LOW
user_0058,14,6,0,0,1,342.1288394101306,142.1567465437122,10.0785469050235,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0059,16,1,0,0,1,309.6126460864257,37.93584863221416,25.39496874332828,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0060,12,2,0,0,1,215.82341588342973,27.44431774786949,16.765526927309832,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0061,13,1,0,2,0,244.0035873740904,12.435281910701551,2.50545143348147,0,1,1,2,0,1,1,1.05,1,1,0.1541262400811022,0,0.09794779748495573,0.2977901503981718,18,LOW
user_0062,10,2,0,0,1,187.87938507114163,1.7348089438821916,16.028440314806403,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0063,10,4,0,2,1,226.16062986791707,21.28240687486284,30.619164948464253,0,1,1,2,0,1,1,1.05,0,1,0.1541262400811022,0,0.4301355521591885,0.2977901503981718,38,MEDIUM
user_0064,16,3,0,0,1,243.7099003210872,11.22386430190731,1.4804355452606963,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0065,18,4,0,0,1,234.9055605878788,10.804138164616829,38.4894890561174,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0066,13,1,1,0,1,320.5352115782166,29.09551606909724,0.2531042008346792,0,1,1,0,1,1,1,0.7999999999999999,0,1,0.2129135634933541,0,0.13356667006213288,0.15609298252120107,14,LOW
user_0067,17,4,0,0,1,220.1899162495901,15.573712643163065,7.384944921784902,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0068,15,0,0,1,1,184.07481518655857,34.867625269184785,14.867475550833577,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0069,12,4,0,1,1,187.8233379058088,12.69464051011238,15.62736130017822,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0070,15,1,0,0,1,279.30601629735185,4.088379833756171,13.267906275794344,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0071,18,1,0,0,1,155.81169551466002,15.467116926044543,7.536434777108113,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0072,13,2,0,0,1,227.92882979094497,75.40476019713454,10.525811329800856,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0073,18,5,0,1,1,319.65001472732524,40.42725656767302,12.037467820479415,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0074,6,0,0,0,1,257.5559067444498,5.758901698337687,6.822848384163162,0,2,1,0,0,1,1,0.8999999999999999,0,1,0.190136950224284,0,0.20789731048021395,0.21099226023493423,21,LOW
user_0075,11,1,0,0,1,235.5236766528748,0.01,9.055609403611667,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0076,14,4,0,0,1,237.8453757816942,65.70514386490645,18.73195494592252,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0077,13,2,0,0,1,178.22612446636964,3.3011426693928745,3.752449049498932,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0078,14,1,0,0,0,188.5719173739276,7.324074527244051,7.406714329680168,0,1,1,0,0,1,1,0.65,1,1,0.2776734227293848,0,0.15500519134380158,0.0,9,LOW
user_0079,8,2,0,0,1,228.28909962512537,7.602829701799941,0.0851587840795071,0,2,1,0,0,1,1,0.8999999999999999,0,1,0.190136950224284,0,0.20789731048021395,0.21099226023493423,21,LOW
user_0080,13,2,1,2,0,256.2763818065576,21.15354763263548,11.6294730979895,0,1,1,2,1,1,1,1.2000000000000002,1,1,0.0547880072036045,0,0.15916313994271428,0.5372286116789389,31,MEDIUM
user_0081,15,5,0,0,1,296.8890007081266,13.221910747662829,2.1739195427397293,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0082,18,4,0,0,1,245.5536370302861,2.08102617687951,6.558538114526321,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0083,12,2,0,0,1,321.16645054525486,24.801060797905567,2.359821347100957,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0084,11,6,0,0,1,336.3118809125715,2.608411130484665,0.2381505519947349,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0085,9,2,0,0,1,287.7160327489322,134.10035744208952,6.601390945220061,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0086,16,0,1,0,1,313.4988844833531,17.681577587849862,5.530959002395813,0,1,1,0,1,1,1,0.7999999999999999,0,1,0.2129135634933541,0,0.13356667006213288,0.15609298252120107,14,LOW
user_0087,14,1,0,0,1,180.5571887167144,17.014100082380896,5.536452955174257,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0088,14,2,0,2,1,171.04806391871625,0.01,2.342122842561039,1,1,1,2,0,1,1,1.05,0,1,0.1541262400811022,0,0.4301355521591885,0.2977901503981718,38,MEDIUM
user_0089,15,0,0,0,1,271.0784025774099,25.487204084069127,29.41331019097145,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0090,17,5,0,0,1,159.52741128797717,0.01,0.0351331628499124,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0091,16,4,0,0,1,222.577689359044,13.237732130592084,22.21424087746905,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0092,11,1,0,0,1,286.2715143197844,22.686458588840093,13.352284005007352,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0093,13,3,0,0,1,324.80237548111245,23.30085404336382,1.8882912540219696,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0094,12,4,0,0,1,224.74706098271608,0.3786860296356273,6.390226718215732,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0095,9,5,0,0,1,201.0033422815385,3.344739969013069,44.96323091261704,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0096,14,4,2,1,1,259.22769729069495,6.7466504874950015,10.319772582610822,0,1,1,1,2,1,1,1.15,0,1,0.0590725335016217,0,0.024931712964170426,0.5269014661842195,23,LOW
user_0097,14,2,0,0,1,175.58739338856662,28.328333564493867,1.362513441339095,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0098,14,4,0,0,1,229.6032811023944,21.49428235723248,6.118294193861348,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0099,13,3,0,0,1,239.51999710342312,35.43215537787414,6.314936230047854,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0100,9,3,0,0,1,238.3209604397523,33.73535245788196,16.208190975308316,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0101,12,0,1,0,1,245.3102084290729,47.96418687072596,24.788800402492605,0,1,1,0,1,1,1,0.7999999999999999,0,1,0.2129135634933541,0,0.13356667006213288,0.15609298252120107,14,LOW
user_0102,12,0,1,0,1,189.9291086656715,11.822790785608394,0.8582104203444643,0,1,1,0,1,1,1,0.7999999999999999,0,1,0.2129135634933541,0,0.13356667006213288,0.15609298252120107,14,LOW
user_0103,11,2,0,0,1,196.38042044289497,10.58043884310576,3.769320068921403,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0104,13,1,0,0,1,195.1730243380428,44.44869276352407,3.544461821674829,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0105,15,0,2,0,0,142.79433964829656,6.782148463427945,14895.273412128909,1,1,4,0,2,1,1,1.5500000000000005,1,-1,-0.0398435368800551,1,0.9980601933947105,0.7653223742482461,90,HIGH
user_0106,19,4,0,0,1,260.5098193107664,15.4589890488726,8.192255400306886,1,2,1,0,0,1,1,0.8999999999999999,0,1,0.190136950224284,0,0.20789731048021395,0.21099226023493423,21,LOW
user_0107,14,0,0,0,1,293.6794471015203,5.401891322165164,21.18860322165427,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0108,14,3,0,0,1,287.77860497121213,61.28894649179307,5.551831132981633,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0109,13,2,0,1,1,224.2501883723548,13.097898782473155,12.827388149119622,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0110,8,6,1,1,1,191.33968563216675,5.971881781338573,3.3769288052976485,0,2,1,1,1,1,1,1.25,0,1,0.0530025780073042,0,0.049471929438013235,0.5415320949109698,25,LOW
user_0111,17,2,0,1,1,284.65887854176134,158.49664051289582,24.27989864682569,0,1,1,1,0,1,2,0.95,0,1,0.1509357020843734,0,0.04950631867309361,0.30548041714105467,15,LOW
user_0112,14,0,0,1,1,278.3353813424731,7.014175388887186,6.072378524117715,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0113,21,3,1,0,1,253.04523854617776,71.83946039469073,16.282410756729664,0,2,1,0,1,1,2,1.15,0,1,0.0482891388139982,0,0.06259772921450295,0.5528930643493671,26,LOW
user_0114,13,4,0,1,1,344.6586751453964,11.456501978674789,2.954681498931573,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0115,14,6,0,0,1,238.41446871797623,27.31382051717592,11.828780119794205,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0116,7,2,0,0,1,224.5866009645067,165.4539356689343,5.194601347633217,0,2,1,0,0,1,2,1.0,0,1,0.1157188029811144,0,0.21090605726134576,0.39036495643785196,28,LOW
user_0117,10,1,0,0,1,216.010960135524,41.15845877683741,0.3194425082680736,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0118,5,5,2,2,1,146.34733761115154,468.3003862744771,5.327445201712326,1,3,1,2,2,1,3,2.0500000000000003,0,-1,-0.1136676643756178,1,0.9906011782141073,0.9432632836132322,97,HIGH
user_0119,16,1,0,2,0,279.68039784853755,38.769599533522914,7.985557901640901,0,1,1,2,0,1,1,1.05,1,1,0.1541262400811022,0,0.09794779748495573,0.2977901503981718,18,LOW
user_0120,16,3,0,0,1,233.6708779705334,47.17907942519041,1.6459356702741446,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0121,11,2,0,0,1,270.5958744814077,2.6863127793731003,2.0323444095301246,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0122,18,0,1,0,1,350.5126801254744,64.44683286516063,6.2523211323183805,0,1,1,0,1,1,2,0.8999999999999999,0,1,0.1194195039721256,0,0.26547768987979625,0.3814450257597952,31,MEDIUM
user_0123,9,1,1,0,1,216.55489380572297,24.47415666125227,4.196599484973072,0,1,1,0,1,1,1,0.7999999999999999,0,1,0.2129135634933541,0,0.13356667006213288,0.15609298252120107,14,LOW
user_0124,15,1,0,0,1,99.71947699250693,50.855497172770434,5.811417596729726,0,1,1,0,0,2,2,0.8500000000000001,0,1,0.0879604175892453,0,0.09335914768687309,0.4572719759543348,24,LOW
user_0125,20,3,0,1,1,268.8642221706464,28.83490466525635,6.177187750187065,0,2,1,1,0,1,1,1.1,0,1,0.1083396961540713,0,0.5687783155237143,0.4081510789922207,50,MEDIUM
user_0126,11,5,0,0,1,250.0115633935605,5.636395205014166,1.5091131655430057,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0127,6,1,0,0,1,196.0527674417208,211.63611066077416,1.9990879999725548,0,2,1,0,0,1,3,1.1,0,1,0.0342845539061483,0,0.6068219504766365,0.5866488113974004,60,MEDIUM
user_0128,3,4,0,0,1,263.8359801372899,95.61207102068286,18.84963465559448,0,3,1,0,0,1,2,1.25,0,1,0.0406781887288436,0,0.004507732605558692,0.5712380069206875,23,LOW
user_0129,12,0,0,0,1,287.1657792062625,29.745422688826835,1.775951709458444,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0130,9,2,0,0,0,183.2034053873072,13.148529808507329,10.963578308936412,0,1,1,0,0,1,1,0.65,1,1,0.2776734227293848,0,0.15500519134380158,0.0,9,LOW
user_0131,14,0,0,0,1,221.92008831579705,4.114000958014374,5.421925399454924,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0132,10,5,0,0,1,328.60522379093567,96.85591939667194,34.49443302002818,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0133,15,4,1,0,1,196.70266852623809,57.83721406168564,0.6839058349332421,0,1,1,0,1,1,2,0.8999999999999999,0,1,0.1194195039721256,0,0.26547768987979625,0.3814450257597952,31,MEDIUM
user_0134,11,3,0,0,0,244.0001853248271,56.00052081457012,17.742469093755698,0,1,1,0,0,1,2,0.75,1,1,0.2193048404666994,0,0.06599719639822756,0.14068786125229182,10,LOW
user_0135,23,4,0,0,1,82.53533003736692,79.56253970331176,6.761902279711016,0,3,1,0,0,2,2,1.35,0,-1,-0.0300128785203555,1,0.06278316128316129,0.741627190200367,33,MEDIUM
user_0136,11,3,2,0,1,151.0892699351223,455.420979438971,0.0536674611852862,0,1,1,0,2,1,3,1.15,0,1,0.0057788241369982,0,0.10169334419705707,0.6553571815375012,32,MEDIUM
user_0137,13,6,0,0,1,249.451049839968,409.8657676335722,3.0606360773549413,0,1,1,0,0,1,3,0.8500000000000001,0,1,0.1140437691094343,0,0.29646344472155617,0.3944023499087308,34,MEDIUM
user_0138,16,3,0,1,1,313.67926857513606,2.803861829806859,5.237367017664675,0,1,1,1,0,1,1,0.85,0,1,0.2332993702223167,0,0.24213381063915532,0.10695635049384,19,LOW
user_0139,10,5,0,0,1,158.27821907993996,57.70658845186156,3.771615887185456,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0140,14,2,0,0,1,244.47384372362976,53.24278322276276,4.501217329564189,0,1,1,0,0,1,2,0.75,0,1,0.2193048404666994,0,0.33007420523328185,0.14068786125229182,25,LOW
user_0141,17,0,0,0,1,217.456925456777,34.44353867577548,24.84969561413054,0,1,1,0,0,1,1,0.65,0,1,0.2776734227293848,0,0.2018966446523599,0.0,12,LOW
user_0142,9,2,0,0,0,297.1852832995496,65.54049200149181,4.477475942402817,0,1,1,0,0,1,2,0.75,1,1,0.2193048404666994,0,0.06599719639822756,0.14068786125229182,10,LOW
user_0143,14,0,0,0,1,166.9318016806449,502.0699131294541,5.427108981210328,0,1,1,0,0,1,3,0.8500000000000001,0,1,0.1140437691094343,0,0.29646344472155617,0.3944023499087308,34,MEDIUM
